rfp_id,sku_id,category,final_score,baseline_score,structured_score,semantic_score,standards_score,shap_structured,shap_semantic,shap_standards,dominant_feature
RFP_1966,SKU_146,partially matching,0.5307234346866607,0.6691409972959177,0.7,0.6024114489555359,0.0,0.004857725607725627,-0.0032752882169825525,-0.13999999999999999,Standards score
RFP_1967,SKU_107,partially matching,0.6670344829559327,0.6691409972959177,0.5,0.7234482765197754,1.0,-0.09514227439227435,0.033035760052289295,0.06000000000000001,Structured score
RFP_1968,SKU_207,partially matching,0.6988484436815435,0.6691409972959177,0.6363636363636364,0.6022220849990845,1.0,-0.026960456210456174,-0.003332097403917977,0.06000000000000001,Standards score
RFP_1969,SKU_166,partially matching,0.6005868640812961,0.6691409972959177,0.8181818181818182,0.6383198499679565,0.0,0.06394863469863477,0.007497232086743643,-0.13999999999999999,Standards score
RFP_1970,SKU_259,partially matching,0.6605375046079809,0.6691409972959177,0.6363636363636364,0.47451895475387573,1.0,-0.026960456210456174,-0.0416430364774806,0.06000000000000001,Standards score
RFP_1971,SKU_284,partially matching,0.6729769289493561,0.6691409972959177,0.6,0.5765897631645203,1.0,-0.04514227439227436,-0.01102179395428724,0.06000000000000001,Standards score
RFP_1972,SKU_227,matching,0.7840930949557912,0.6691409972959177,0.7272727272727273,0.7348557710647583,1.0,0.018494089244089296,0.03645800841578417,0.06000000000000001,Standards score
RFP_1973,SKU_176,matching,0.8077256441116334,0.6691409972959177,0.8,0.6924188137054443,1.0,0.05485772560772567,0.02372692120798998,0.06000000000000001,Standards score
RFP_1974,SKU_185,partially matching,0.5405037959416708,0.6691409972959177,0.6666666666666666,0.690568208694458,0.0,-0.011808941058941036,0.02317173970469408,-0.13999999999999999,Standards score
RFP_1975,SKU_252,partially matching,0.6385812022469259,0.6691409972959177,0.5454545454545454,0.5528464317321777,1.0,-0.07241500166500164,-0.01814479338399,0.06000000000000001,Structured score
RFP_1976,SKU_293,matching,0.7724778056144714,0.6691409972959177,0.8,0.5749260187149048,1.0,0.05485772560772567,-0.011520917289171883,0.06000000000000001,Standards score
RFP_1977,SKU_137,partially matching,0.5168166973374106,0.6691409972959177,0.5454545454545454,0.8136314153671265,0.0,-0.07241500166500164,0.060090701706494616,-0.13999999999999999,Standards score
RFP_1978,SKU_152,matching,0.8668378015359242,0.6691409972959177,0.9166666666666666,0.6950148940086365,1.0,0.11319105894105896,0.024505745298947623,0.06000000000000001,Structured score
RFP_1979,SKU_201,partially matching,0.6330983698368073,0.6691409972959177,0.5,0.6103278994560242,1.0,-0.09514227439227435,-0.0009003530668360682,0.06000000000000001,Structured score
RFP_1980,SKU_259,partially matching,0.6453920190150921,0.6691409972959177,0.6153846153846154,0.45899903774261475,1.0,-0.03744996669996664,-0.0462990115808589,0.06000000000000001,Standards score
RFP_1981,SKU_210,matching,0.8118313650290172,0.6691409972959177,0.8333333333333334,0.6505489945411682,1.0,0.07152439227439233,0.011165975458707145,0.06000000000000001,Structured score
RFP_1982,SKU_108,partially matching,0.5162798901398976,0.6691409972959177,0.6666666666666666,0.6098218560218811,0.0,-0.011808941058941036,-0.001052166097078988,-0.13999999999999999,Standards score
RFP_1983,SKU_176,matching,0.7861470222473144,0.6691409972959177,0.8,0.6204900741577148,1.0,0.05485772560772567,0.002148299343671134,0.06000000000000001,Standards score
RFP_1984,SKU_277,partially matching,0.6812762022018433,0.6691409972959177,0.6,0.6042540073394775,1.0,-0.04514227439227436,-0.0027225207018000573,0.06000000000000001,Standards score
RFP_1985,SKU_124,matching,0.827315096060435,0.6691409972959177,0.8333333333333334,0.702161431312561,1.0,0.07152439227439233,0.02664970649012499,0.06000000000000001,Structured score
RFP_1986,SKU_219,partially matching,0.6142166164788333,0.6691409972959177,0.8181818181818182,0.6837523579597473,0.0,0.06394863469863477,0.021126984484280874,-0.13999999999999999,Standards score
RFP_1987,SKU_257,partially matching,0.6470248557054079,0.6691409972959177,0.9230769230769231,0.618287980556488,0.0,0.11639618714618721,0.0014876712633030919,-0.13999999999999999,Standards score
RFP_1988,SKU_219,matching,0.7384487282146106,0.6691409972959177,0.7272727272727273,0.5827078819274902,1.0,0.018494089244089296,-0.009186358325396249,0.06000000000000001,Standards score
RFP_1989,SKU_193,matching,0.7417539715766908,0.6691409972959177,0.75,0.5558465719223022,1.0,0.02985772560772565,-0.017244751326952645,0.06000000000000001,Standards score
RFP_1990,SKU_211,matching,0.8122231450947848,0.6691409972959177,0.8181818181818182,0.6771074533462524,1.0,0.06394863469863477,0.019133513100232414,0.06000000000000001,Structured score
RFP_1991,SKU_265,partially matching,0.4782336115837097,0.6691409972959177,0.6,0.5941120386123657,0.0,-0.04514227439227436,-0.005765111319933602,-0.13999999999999999,Standards score
RFP_1992,SKU_261,partially matching,0.4932571331659953,0.6691409972959177,0.5833333333333334,0.6719682216644287,0.0,-0.053475607725607666,0.017591743595685293,-0.13999999999999999,Standards score
RFP_1993,SKU_299,partially matching,0.6876615246136983,0.6691409972959177,0.6666666666666666,0.5144273042678833,1.0,-0.011808941058941036,-0.029670531623278328,0.06000000000000001,Standards score
RFP_1994,SKU_272,matching,0.7348003923892974,0.6691409972959177,0.7,0.616001307964325,1.0,0.004857725607725627,0.0008016694856541662,0.06000000000000001,Standards score
RFP_1995,SKU_130,partially matching,0.6937950412432352,0.6691409972959177,0.5833333333333334,0.673761248588562,1.0,-0.053475607725607666,0.018129651672925285,0.06000000000000001,Standards score
RFP_1996,SKU_299,partially matching,0.5539589217075935,0.6691409972959177,0.7692307692307693,0.5644784569740295,0.0,0.039473110223110286,-0.014655185811434455,-0.13999999999999999,Standards score
RFP_1997,SKU_157,partially matching,0.7049599051475524,0.6691409972959177,0.7,0.5165330171585083,1.0,0.004857725607725627,-0.029038817756090827,0.06000000000000001,Standards score
RFP_1998,SKU_197,partially matching,0.6560111939907074,0.6691409972959177,0.5,0.6867039799690247,1.0,-0.09514227439227435,0.022012471087064077,0.06000000000000001,Structured score
RFP_1999,SKU_235,partially matching,0.625242034594218,0.6691409972959177,0.8333333333333334,0.6952512264251709,0.0,0.07152439227439233,0.02457664502390795,-0.13999999999999999,Standards score
RFP_2000,SKU_212,partially matching,0.6695100009441376,0.6691409972959177,0.9,0.7317000031471252,0.0,0.10485772560772566,0.035511278040494254,-0.13999999999999999,Standards score
RFP_2001,SKU_107,partially matching,0.67132350043817,0.6691409972959177,0.9090909090909091,0.7225934863090515,0.0,0.10940318015318018,0.032779322989072136,-0.13999999999999999,Standards score
RFP_2002,SKU_154,partially matching,0.638594251871109,0.6691409972959177,0.5,0.62864750623703,1.0,-0.09514227439227435,0.00459552896746569,0.06000000000000001,Structured score
RFP_2003,SKU_152,partially matching,0.6271633527495644,0.6691409972959177,0.45454545454545453,0.6663020849227905,1.0,-0.11786954711954709,0.01589190257319384,0.06000000000000001,Structured score
RFP_2004,SKU_234,partially matching,0.5899918881329623,0.6691409972959177,0.8181818181818182,0.6030032634735107,0.0,0.06394863469863477,-0.0030977438615900966,-0.13999999999999999,Standards score
RFP_2005,SKU_246,matching,0.792246427861127,0.6691409972959177,0.8181818181818182,0.6105183959007263,1.0,0.06394863469863477,-0.0008432041334254237,0.06000000000000001,Structured score
RFP_2006,SKU_210,partially matching,0.5786905805269877,0.6691409972959177,0.8333333333333334,0.5400797128677368,0.0,0.07152439227439233,-0.021974809043322274,-0.13999999999999999,Standards score
RFP_2007,SKU_101,matching,0.7558181285858154,0.6691409972959177,0.7,0.6860604286193848,1.0,0.004857725607725627,0.02181940568217211,0.06000000000000001,Standards score
RFP_2008,SKU_276,partially matching,0.7074637536819164,0.6691409972959177,0.6153846153846154,0.6659048199653625,1.0,-0.03744996669996664,0.015772723085965445,0.06000000000000001,Standards score
RFP_2009,SKU_199,matching,0.7315650224685668,0.6691409972959177,0.7,0.6052167415618896,1.0,0.004857725607725627,-0.0024337004350764246,0.06000000000000001,Standards score
RFP_2010,SKU_300,partially matching,0.6171292199538304,0.6691409972959177,0.8461538461538461,0.6468409895896912,0.0,0.07793464868464872,0.01005357397326403,-0.13999999999999999,Standards score
RFP_2011,SKU_211,partially matching,0.4980661153793335,0.6691409972959177,0.6,0.6602203845977783,0.0,-0.04514227439227436,0.014067392475690176,-0.13999999999999999,Standards score
RFP_2012,SKU_234,partially matching,0.7104186375935873,0.6691409972959177,0.6666666666666666,0.5902843475341797,1.0,-0.011808941058941036,-0.006913418643389413,0.06000000000000001,Standards score
RFP_2013,SKU_190,partially matching,0.6042297330769626,0.6691409972959177,0.8181818181818182,0.6504627466201782,0.0,0.06394863469863477,0.011140101082410148,-0.13999999999999999,Standards score
RFP_2014,SKU_257,partially matching,0.5956378665837375,0.6691409972959177,0.8181818181818182,0.6218231916427612,0.0,0.06394863469863477,0.00254823458918505,-0.13999999999999999,Standards score
RFP_2015,SKU_165,partially matching,0.4586594621340434,0.6691409972959177,0.5833333333333334,0.5566426515579224,0.0,-0.053475607725607666,-0.01700592743626661,-0.13999999999999999,Standards score
RFP_2016,SKU_192,partially matching,0.6911554217338562,0.6691409972959177,1.0,0.637184739112854,0.0,0.15485772560772565,0.0071566988302128815,-0.13999999999999999,Structured score
RFP_2017,SKU_155,partially matching,0.4657908537171104,0.6691409972959177,0.5454545454545454,0.6435452699661255,0.0,-0.07241500166500164,0.009064858086194326,-0.13999999999999999,Standards score
RFP_2018,SKU_149,matching,0.7596450448036194,0.6691409972959177,0.8,0.532150149345398,1.0,0.05485772560772567,-0.024353678100023934,0.06000000000000001,Standards score
RFP_2019,SKU_261,partially matching,0.545012104511261,0.6691409972959177,0.75,0.5667070150375366,0.0,0.02985772560772565,-0.013986618392382332,-0.13999999999999999,Standards score
RFP_2020,SKU_294,partially matching,0.5774446487426759,0.6691409972959177,0.4,0.5914821624755859,1.0,-0.14514227439227434,-0.006554074160967538,0.06000000000000001,Structured score
RFP_2021,SKU_228,partially matching,0.5732597589492798,0.6691409972959177,0.8,0.5775325298309326,0.0,0.05485772560772567,-0.010738963954363533,-0.13999999999999999,Standards score
RFP_2022,SKU_272,matching,0.7433789323676716,0.6691409972959177,0.7272727272727273,0.5991418957710266,1.0,0.018494089244089296,-0.004256154172335336,0.06000000000000001,Standards score
RFP_2023,SKU_259,partially matching,0.7171995013952255,0.6691409972959177,0.75,0.4739983379840851,1.0,0.02985772560772565,-0.04179922150841779,0.06000000000000001,Standards score
RFP_2024,SKU_234,matching,0.7437420964241028,0.6691409972959177,0.75,0.5624736547470093,1.0,0.02985772560772565,-0.015256626479540535,0.06000000000000001,Standards score
RFP_2025,SKU_212,matching,0.7416935523351034,0.6691409972959177,0.6666666666666666,0.6945340633392334,1.0,-0.011808941058941036,0.0243614960981267,0.06000000000000001,Standards score
RFP_2026,SKU_254,matching,0.737403946573084,0.6691409972959177,0.6363636363636364,0.7307404279708862,1.0,-0.026960456210456174,0.035223405487622546,0.06000000000000001,Standards score
RFP_2027,SKU_268,matching,0.7447222828865052,0.6691409972959177,0.75,0.5657409429550171,1.0,0.02985772560772565,-0.014276440017138192,0.06000000000000001,Standards score
RFP_2028,SKU_228,partially matching,0.6783655578439887,0.6691409972959177,0.6363636363636364,0.5339457988739014,1.0,-0.026960456210456174,-0.02381498324147291,0.06000000000000001,Standards score
RFP_2029,SKU_261,partially matching,0.5750861048698426,0.6691409972959177,0.75,0.6669536828994751,0.0,0.02985772560772565,0.01608738196619921,-0.13999999999999999,Standards score
RFP_2030,SKU_248,partially matching,0.6134930564807012,0.6691409972959177,0.8461538461538461,0.6347204446792603,0.0,0.07793464868464872,0.006417410500134757,-0.13999999999999999,Standards score
RFP_2031,SKU_131,matching,0.8038337853821842,0.6691409972959177,0.8181818181818182,0.6491429209709167,1.0,0.06394863469863477,0.010744153387631706,0.06000000000000001,Structured score
RFP_2032,SKU_193,partially matching,0.5927229344844818,0.6691409972959177,0.5,0.4757431149482727,1.0,-0.09514227439227435,-0.041275788419161505,0.06000000000000001,Structured score
RFP_2033,SKU_233,matching,0.7893734157085419,0.6691409972959177,0.8,0.6312447190284729,1.0,0.05485772560772567,0.005374692804898551,0.06000000000000001,Standards score
RFP_2034,SKU_258,partially matching,0.6165991260455205,0.6691409972959177,0.8461538461538461,0.6450740098953247,0.0,0.07793464868464872,0.009523480064954093,-0.13999999999999999,Standards score
RFP_2035,SKU_257,matching,0.7960435417565432,0.6691409972959177,0.8181818181818182,0.6231754422187805,1.0,0.06394863469863477,0.002953909761990836,0.06000000000000001,Structured score
RFP_2036,SKU_176,matching,0.7688464175571095,0.6691409972959177,0.7272727272727273,0.6840335130691528,1.0,0.018494089244089296,0.02121133101710253,0.06000000000000001,Standards score
RFP_2037,SKU_176,partially matching,0.5292924841245015,0.6691409972959177,0.6666666666666666,0.653197169303894,0.0,-0.011808941058941036,0.011960427887524893,-0.13999999999999999,Standards score
RFP_2038,SKU_276,matching,0.8043079376220703,0.6691409972959177,0.8,0.6810264587402344,1.0,0.05485772560772567,0.020309214718426994,0.06000000000000001,Standards score
RFP_2039,SKU_253,matching,0.7216074903806051,0.6691409972959177,0.6666666666666666,0.6275805234909058,1.0,-0.011808941058941036,0.004275434143628409,0.06000000000000001,Standards score
RFP_2040,SKU_112,matching,0.81924702723821,0.6691409972959177,0.9166666666666666,0.5363789796829224,1.0,0.11319105894105896,-0.023085028998766608,0.06000000000000001,Structured score
RFP_2041,SKU_231,matching,0.7308885568922217,0.6691409972959177,0.6363636363636364,0.7090224623680115,1.0,-0.026960456210456174,0.02870801580676012,0.06000000000000001,Standards score
RFP_2042,SKU_208,partially matching,0.648095832268397,0.6691409972959177,0.8333333333333334,0.7714305520057678,0.0,0.07152439227439233,0.04743044269808703,-0.13999999999999999,Standards score
RFP_2043,SKU_152,partially matching,0.7039053956667582,0.6691409972959177,0.5833333333333334,0.7074624300003052,1.0,-0.053475607725607666,0.028240006096448233,0.06000000000000001,Standards score
RFP_2044,SKU_185,partially matching,0.6186898668607077,0.6691409972959177,0.4166666666666667,0.7011884450912476,1.0,-0.136808941058941,0.026357810623730948,0.06000000000000001,Structured score
RFP_2045,SKU_259,matching,0.8320812582969666,0.6691409972959177,0.9,0.6069375276565552,1.0,0.10485772560772566,-0.0019174646066767663,0.06000000000000001,Structured score
RFP_2046,SKU_227,partially matching,0.6279395401477814,0.6691409972959177,0.4,0.7597984671592712,1.0,-0.14514227439227434,0.04394081724413805,0.06000000000000001,Structured score
RFP_2047,SKU_236,partially matching,0.5671614282661014,0.6691409972959177,0.7777777777777778,0.5942417979240417,0.0,0.043746614496614544,-0.005726183526430795,-0.13999999999999999,Standards score
RFP_2048,SKU_217,partially matching,0.6002646662972191,0.6691409972959177,0.5454545454545454,0.4251246452331543,1.0,-0.07241500166500164,-0.056461329333697026,0.06000000000000001,Structured score
RFP_2049,SKU_250,partially matching,0.7133419286121021,0.6691409972959177,0.7272727272727273,0.4990185499191284,1.0,0.018494089244089296,-0.03429315792790479,0.06000000000000001,Standards score
RFP_2050,SKU_259,partially matching,0.5930989590558139,0.6691409972959177,0.8181818181818182,0.6133601665496826,0.0,0.06394863469863477,9.327061261465985e-06,-0.13999999999999999,Standards score
RFP_2051,SKU_225,partially matching,0.6670586943626404,0.6691409972959177,0.5,0.7235289812088013,1.0,-0.09514227439227435,0.03305997145899706,0.06000000000000001,Structured score
RFP_2052,SKU_160,partially matching,0.5514833390712738,0.6691409972959177,0.7,0.6716111302375793,0.0,0.004857725607725627,0.017484616167630484,-0.13999999999999999,Standards score
RFP_2053,SKU_299,partially matching,0.6968657672405243,0.6691409972959177,0.7,0.4895525574684143,1.0,0.004857725607725627,-0.03713295566311903,0.06000000000000001,Standards score
RFP_2054,SKU_144,matching,0.8360732939508226,0.6691409972959177,0.8888888888888888,0.6387628316879272,1.0,0.09930217005217007,0.007630126602734854,0.06000000000000001,Structured score
RFP_2055,SKU_163,matching,0.738254150748253,0.6691409972959177,0.8,0.4608471691608429,1.0,0.05485772560772567,-0.04574457215539045,0.06000000000000001,Standards score
RFP_2056,SKU_107,partially matching,0.4865633209546407,0.6691409972959177,0.6666666666666666,0.5107666254043579,0.0,-0.011808941058941036,-0.030768735282335945,-0.13999999999999999,Standards score
RFP_2057,SKU_170,partially matching,0.5381438612937928,0.6691409972959177,0.75,0.5438128709793091,0.0,0.02985772560772565,-0.020854861609850592,-0.13999999999999999,Standards score
RFP_2058,SKU_114,matching,0.8124068578084309,0.6691409972959177,0.9166666666666666,0.5135784149169922,1.0,0.11319105894105896,-0.02992519842854566,0.06000000000000001,Structured score
RFP_2059,SKU_143,partially matching,0.6720238501375372,0.6691409972959177,0.6363636363636364,0.51280677318573,1.0,-0.026960456210456174,-0.030156690947924322,0.06000000000000001,Standards score
RFP_2060,SKU_162,partially matching,0.7134453773498535,0.6691409972959177,0.7,0.5448179244995117,1.0,0.004857725607725627,-0.020553345553789803,0.06000000000000001,Standards score
RFP_2061,SKU_257,partially matching,0.6711334645748139,0.6691409972959177,0.6,0.5704448819160461,1.0,-0.04514227439227436,-0.012865258328829477,0.06000000000000001,Standards score
RFP_2062,SKU_176,partially matching,0.5634769212115894,0.6691409972959177,0.7272727272727273,0.6661351919174194,0.0,0.018494089244089296,0.01584183467158251,-0.13999999999999999,Standards score
RFP_2063,SKU_299,partially matching,0.6807165319269354,0.6691409972959177,0.6363636363636364,0.5417823791503906,1.0,-0.026960456210456174,-0.021464009158526132,0.06000000000000001,Standards score
RFP_2064,SKU_293,partially matching,0.6146287838617961,0.6691409972959177,0.8333333333333334,0.6598737239837646,0.0,0.07152439227439233,0.013963394291486075,-0.13999999999999999,Standards score
RFP_2065,SKU_162,partially matching,0.7018963396549225,0.6691409972959177,0.7,0.506321132183075,1.0,0.004857725607725627,-0.032102383248720834,0.06000000000000001,Standards score
RFP_2066,SKU_209,partially matching,0.5294068892796834,0.6691409972959177,0.6666666666666666,0.653578519821167,0.0,-0.011808941058941036,0.012074833042706777,-0.13999999999999999,Standards score
RFP_2067,SKU_193,partially matching,0.5791027990254489,0.6691409972959177,0.8181818181818182,0.5667062997817993,0.0,0.06394863469863477,-0.013986832969103524,-0.13999999999999999,Standards score
RFP_2068,SKU_299,partially matching,0.6722031647508795,0.6691409972959177,0.6363636363636364,0.5134044885635376,1.0,-0.026960456210456174,-0.02997737633458204,0.06000000000000001,Standards score
RFP_2069,SKU_206,matching,0.7693820178508759,0.6691409972959177,0.8,0.5646067261695862,1.0,0.05485772560772567,-0.014616705052767465,0.06000000000000001,Standards score
RFP_2070,SKU_299,matching,0.7276086877692829,0.6691409972959177,0.7272727272727273,0.5465744137763977,1.0,0.018494089244089296,-0.020026398770724006,0.06000000000000001,Standards score
RFP_2071,SKU_193,partially matching,0.6477002958456675,0.6691409972959177,0.5833333333333334,0.5201120972633362,1.0,-0.053475607725607666,-0.027965093724642464,0.06000000000000001,Standards score
RFP_2072,SKU_277,partially matching,0.6173872590065002,0.6691409972959177,0.5,0.5579575300216675,1.0,-0.09514227439227435,-0.016611463897143075,0.06000000000000001,Structured score
RFP_2073,SKU_107,matching,0.7685448527336121,0.6691409972959177,0.7,0.7284828424453735,1.0,0.004857725607725627,0.03454612982996874,0.06000000000000001,Standards score
RFP_2074,SKU_277,partially matching,0.6633181373278301,0.6691409972959177,0.5833333333333334,0.5721715688705444,1.0,-0.053475607725607666,-0.012347252242479989,0.06000000000000001,Standards score
RFP_2075,SKU_280,matching,0.7319927275180815,0.6691409972959177,0.7,0.6066424250602722,1.0,0.004857725607725627,-0.0020059953855616542,0.06000000000000001,Standards score
RFP_2076,SKU_257,partially matching,0.6827513272112067,0.6691409972959177,0.6363636363636364,0.5485650300979614,1.0,-0.026960456210456174,-0.01942921387425489,0.06000000000000001,Standards score
RFP_2077,SKU_103,matching,0.7307177792895925,0.6691409972959177,0.7272727272727273,0.5569380521774292,1.0,0.018494089244089296,-0.01691730725041456,0.06000000000000001,Standards score
RFP_2078,SKU_269,partially matching,0.6883959542621265,0.6691409972959177,0.7272727272727273,0.41586530208587646,1.0,0.018494089244089296,-0.05923913227788038,0.06000000000000001,Standards score
RFP_2079,SKU_280,partially matching,0.5435614228248596,0.6691409972959177,0.75,0.5618714094161987,0.0,0.02985772560772565,-0.0154373000787837,-0.13999999999999999,Standards score
RFP_2080,SKU_218,matching,0.7719329873720806,0.6691409972959177,0.8333333333333334,0.5175544023513794,1.0,0.07152439227439233,-0.0287324021982295,0.06000000000000001,Structured score
RFP_2081,SKU_132,partially matching,0.5832456688086192,0.6691409972959177,0.8333333333333334,0.555263340473175,0.0,0.07152439227439233,-0.017419720761690804,-0.13999999999999999,Standards score
RFP_2082,SKU_125,partially matching,0.6668117880821227,0.6691409972959177,0.5,0.7227059602737427,1.0,-0.09514227439227435,0.032813065178479484,0.06000000000000001,Structured score
RFP_2083,SKU_206,matching,0.7289860736240039,0.6691409972959177,0.7272727272727273,0.5511656999588013,1.0,0.018494089244089296,-0.018649012916002936,0.06000000000000001,Standards score
RFP_2084,SKU_219,partially matching,0.6082109729448955,0.6691409972959177,0.8333333333333334,0.6384810209274292,0.0,0.07152439227439233,0.007545583374585441,-0.13999999999999999,Standards score
RFP_2085,SKU_220,partially matching,0.6600759208202363,0.6691409972959177,0.5,0.7002530694007874,1.0,-0.09514227439227435,0.026077197916592885,0.06000000000000001,Structured score
RFP_2086,SKU_240,partially matching,0.7199869329279118,0.6691409972959177,0.6363636363636364,0.6726837158203125,1.0,-0.026960456210456174,0.01780639184245043,0.06000000000000001,Standards score
RFP_2087,SKU_250,partially matching,0.6371032519774004,0.6691409972959177,0.9090909090909091,0.6085259914398193,0.0,0.10940318015318018,-0.0014409254716975183,-0.13999999999999999,Standards score
RFP_2088,SKU_251,partially matching,0.6425791382789612,0.6691409972959177,0.5,0.6419304609298706,1.0,-0.09514227439227435,0.008580415375317863,0.06000000000000001,Structured score
RFP_2089,SKU_155,matching,0.8262864245818211,0.6691409972959177,0.8461538461538461,0.6773650050163269,1.0,0.07793464868464872,0.019210778601254752,0.06000000000000001,Structured score
RFP_2090,SKU_105,matching,0.818436374989423,0.6691409972959177,0.8181818181818182,0.6978182196617126,1.0,0.06394863469863477,0.025346742994870473,0.06000000000000001,Structured score
RFP_2091,SKU_278,partially matching,0.611666484673818,0.6691409972959177,0.4166666666666667,0.6777771711349487,1.0,-0.136808941058941,0.0193344284368413,0.06000000000000001,Structured score
RFP_2092,SKU_125,matching,0.7604899287223816,0.6691409972959177,0.7,0.701633095741272,1.0,0.004857725607725627,0.026491205818738272,0.06000000000000001,Standards score
RFP_2093,SKU_208,partially matching,0.6123507201671601,0.6691409972959177,0.8,0.7078357338905334,0.0,0.05485772560772567,0.028351997263516712,-0.13999999999999999,Standards score
RFP_2094,SKU_252,partially matching,0.6479996540329673,0.6691409972959177,0.5454545454545454,0.5842412710189819,1.0,-0.07241500166500164,-0.00872634159794874,0.06000000000000001,Structured score
RFP_2095,SKU_204,partially matching,0.4951467990875244,0.6691409972959177,0.6,0.650489330291748,0.0,-0.04514227439227436,0.011148076183881094,-0.13999999999999999,Standards score
RFP_2096,SKU_272,matching,0.7391770601272583,0.6691409972959177,0.7,0.6305902004241943,1.0,0.004857725607725627,0.0051783372236149814,0.06000000000000001,Standards score
RFP_2097,SKU_259,partially matching,0.6691203409975226,0.6691409972959177,0.6363636363636364,0.5031284093856812,1.0,-0.026960456210456174,-0.03306020008793897,0.06000000000000001,Standards score
RFP_2098,SKU_189,partially matching,0.7011247277259827,0.6691409972959177,0.6,0.6704157590866089,1.0,-0.04514227439227436,0.017126004822339346,0.06000000000000001,Standards score
RFP_2099,SKU_152,matching,0.8596595747904343,0.6691409972959177,0.9090909090909091,0.6837137341499329,1.0,0.10940318015318018,0.02111539734133654,0.06000000000000001,Structured score
RFP_2100,SKU_155,partially matching,0.6322431821089525,0.6691409972959177,0.46153846153846156,0.6715798377990723,1.0,-0.11437304362304357,0.01747522843607836,0.06000000000000001,Structured score
RFP_2101,SKU_210,partially matching,0.7100463802164252,0.6691409972959177,0.6363636363636364,0.6395485401153564,1.0,-0.026960456210456174,0.007865839130963614,0.06000000000000001,Standards score
RFP_2102,SKU_162,partially matching,0.7031894147396087,0.6691409972959177,0.7,0.5106313824653625,1.0,0.004857725607725627,-0.030809308164034554,0.06000000000000001,Standards score
RFP_2103,SKU_124,partially matching,0.5720165133476257,0.6691409972959177,0.75,0.6567217111587524,0.0,0.02985772560772565,0.013017790443982413,-0.13999999999999999,Standards score
RFP_2104,SKU_152,partially matching,0.5015064065272992,0.6691409972959177,0.6153846153846154,0.6460469961166382,0.0,-0.03744996669996664,0.009815375931348135,-0.13999999999999999,Standards score
RFP_2105,SKU_280,matching,0.7593116581439971,0.6691409972959177,0.75,0.614372193813324,1.0,0.02985772560772565,0.0003129352403538732,0.06000000000000001,Standards score
RFP_2106,SKU_185,partially matching,0.5179020697420293,0.6691409972959177,0.6363636363636364,0.6657341718673706,0.0,-0.026960456210456174,0.01572152865656786,-0.13999999999999999,Standards score
RFP_2107,SKU_246,partially matching,0.5353596766789754,0.6691409972959177,0.6666666666666666,0.6734211444854736,0.0,-0.011808941058941036,0.01802762044199877,-0.13999999999999999,Standards score
RFP_2108,SKU_182,partially matching,0.55940818465673,0.6691409972959177,0.6923076923076923,0.710847795009613,0.0,0.0010115717615717945,0.02925561559924059,-0.13999999999999999,Standards score
RFP_2109,SKU_278,partially matching,0.663894885778427,0.6691409972959177,0.5,0.7129829525947571,1.0,-0.09514227439227435,0.029896162874783805,0.06000000000000001,Structured score
RFP_2110,SKU_176,matching,0.7297593057155609,0.6691409972959177,0.7,0.5991976857185364,1.0,0.004857725607725627,-0.004239417188082406,0.06000000000000001,Standards score
RFP_2111,SKU_288,partially matching,0.539330106973648,0.6691409972959177,0.7,0.6311003565788269,0.0,0.004857725607725627,0.005331384070004752,-0.13999999999999999,Standards score
RFP_2112,SKU_118,matching,0.728888280283321,0.6691409972959177,0.7272727272727273,0.5508397221565247,1.0,0.018494089244089296,-0.01874680625668592,0.06000000000000001,Standards score
RFP_2113,SKU_228,partially matching,0.600588858127594,0.6691409972959177,0.8,0.66862952709198,0.0,0.05485772560772567,0.016590135223950673,-0.13999999999999999,Standards score
RFP_2114,SKU_152,partially matching,0.5948516217145053,0.6691409972959177,0.8181818181818182,0.6192023754119873,0.0,0.06394863469863477,0.001761989719952872,-0.13999999999999999,Standards score
RFP_2115,SKU_217,partially matching,0.6643359780311584,0.6691409972959177,0.6,0.5477865934371948,1.0,-0.04514227439227436,-0.019662744872484872,0.06000000000000001,Standards score
RFP_2116,SKU_192,partially matching,0.5416893243789672,0.6691409972959177,0.7,0.6389644145965576,0.0,0.004857725607725627,0.007690601475323966,-0.13999999999999999,Standards score
RFP_2117,SKU_152,partially matching,0.5190697459074167,0.6691409972959177,0.6923076923076923,0.5763863325119019,0.0,0.0010115717615717945,-0.011082823150072762,-0.13999999999999999,Standards score
RFP_2118,SKU_152,partially matching,0.5679572116244923,0.6691409972959177,0.7272727272727273,0.6810694932937622,0.0,0.018494089244089296,0.020322125084485342,-0.13999999999999999,Standards score
RFP_2119,SKU_210,partially matching,0.6644312062046744,0.6691409972959177,0.5454545454545454,0.6390131115913391,1.0,-0.07241500166500164,0.007705210573758414,0.06000000000000001,Structured score
RFP_2120,SKU_125,partially matching,0.666650769927285,0.6691409972959177,0.5454545454545454,0.646411657333374,1.0,-0.07241500166500164,0.009924774296368887,0.06000000000000001,Structured score
RFP_2121,SKU_272,partially matching,0.6315126121044159,0.6691409972959177,0.5,0.605042040348053,1.0,-0.09514227439227435,-0.0024861107992274257,0.06000000000000001,Structured score
RFP_2122,SKU_160,partially matching,0.5717726496549753,0.6691409972959177,0.6923076923076923,0.7520626783370972,0.0,0.0010115717615717945,0.04162008059748583,-0.13999999999999999,Standards score
